day_num,date,symbol,entry,target,stop_loss,outcome,pnl_pct
1,2025-06-02,SBIN,816.0,840.48,799.68,SQUARE_OFF,-0.30637254901960786
2,2025-06-03,ADANIPORTS,1472.1,1516.263,1442.658,NO_ENTRY,0.0
3,2025-06-04,GRASIM,2573.2,2650.3959999999997,2521.736,NO_ENTRY,0.0
3,2025-06-04,UNITDSPR,1598.8999999999999,1646.867,1566.9219999999998,NO_ENTRY,0.0
4,2025-06-05,BHARTIARTL,1884.1,1940.623,1846.418,SQUARE_OFF,-0.3237620083859619
4,2025-06-05,UPL,647.0500000000001,666.4615000000001,634.109,SQUARE_OFF,-0.22409396491771044
5,2025-06-06,BEL,396.95000000000005,408.85850000000005,389.011,NO_ENTRY,0.0
5,2025-06-06,CIPLA,1495.1,1539.953,1465.1979999999999,SQUARE_OFF,0.6153434552872749
5,2025-06-06,DRREDDY,1309.8999999999999,1349.1970000000001,1283.7019999999998,SQUARE_OFF,0.7481487136422768
5,2025-06-06,RELIANCE,1445.0,1488.3500000000001,1416.1,SQUARE_OFF,-0.13840830449826988
5,2025-06-06,UNITDSPR,1627.6999999999998,1676.531,1595.1459999999997,NO_ENTRY,0.0
6,2025-06-09,AXISBANK,1215.6,1252.0680000000002,1191.2879999999998,SQUARE_OFF,0.4030931227377502
6,2025-06-09,BAJAJFINSV,2011.1,2071.433,1970.878,SQUARE_OFF,0.49226791308239726
6,2025-06-09,BAJFINANCE,955.1,983.7529999999999,935.998,SQUARE_OFF,0.7747879803161949
6,2025-06-09,CIPLA,1511.8,1557.154,1481.5639999999999,NO_ENTRY,0.0
6,2025-06-09,DRREDDY,1329.1,1368.973,1302.5179999999998,NO_ENTRY,0.0
6,2025-06-09,HDFCBANK,1995.1,2054.953,1955.1979999999999,NO_ENTRY,0.0
6,2025-06-09,HINDUNILVR,2399.1,2471.073,2351.118,NO_ENTRY,0.0
6,2025-06-09,INDUSINDBK,834.0,859.0200000000001,817.3199999999999,SQUARE_OFF,0.2398081534772182
6,2025-06-09,JIOFIN,300.85,309.8755,294.833,SQUARE_OFF,1.529001163370439
6,2025-06-09,M&M,3141.1,3235.333,3078.278,NO_ENTRY,0.0
6,2025-06-09,MARUTI,12612.1,12990.463,12359.858,SQUARE_OFF,0.2925761768460418
6,2025-06-09,POWERGRID,298.1,307.043,292.13800000000003,SQUARE_OFF,0.7883260650788211
6,2025-06-09,SHRIRAMFIN,716.0,737.48,701.68,NO_ENTRY,0.0
7,2025-06-10,ADANIENT,2605.6,2683.768,2553.488,SQUARE_OFF,0.47589806570463966
7,2025-06-10,AXISBANK,1229.1,1265.973,1204.5179999999998,SQUARE_OFF,0.32544137987145066
7,2025-06-10,BAJAJFINSV,2028.3999999999999,2089.252,1987.8319999999999,NO_ENTRY,0.0
7,2025-06-10,BAJFINANCE,970.1,999.2030000000001,950.698,NO_ENTRY,0.0
7,2025-06-10,GRASIM,2742.1,2824.3630000000003,2687.258,NO_ENTRY,0.0
7,2025-06-10,HEROMOTOCO,4371.900000000001,4503.057000000001,4284.462,SQUARE_OFF,0.18527413710284896
7,2025-06-10,INFY,1591.0,1638.73,1559.18,SQUARE_OFF,0.18856065367693275
7,2025-06-10,ITC,425.5,438.265,416.99,SQUARE_OFF,0.505287896592239
7,2025-06-10,JIOFIN,306.95000000000005,316.15850000000006,300.81100000000004,NO_ENTRY,0.0
7,2025-06-10,KOTAKBANK,2150.2,2214.7059999999997,2107.196,SQUARE_OFF,-0.1023160636219802
7,2025-06-10,MARUTI,12744.1,13126.422999999999,12489.218,NO_ENTRY,0.0
7,2025-06-10,NTPC,341.0,351.23,334.18,NO_ENTRY,0.0
7,2025-06-10,ONGC,244.98999999999998,252.3397,240.09019999999998,SQUARE_OFF,-0.020408996285555717
7,2025-06-10,POWERGRID,301.8,310.85400000000004,295.764,SQUARE_OFF,-0.2650762094102092
7,2025-06-10,SHRIRAMFIN,706.0500000000001,727.2315000000001,691.9290000000001,NO_ENTRY,0.0
7,2025-06-10,TECHM,1605.1,1653.2530000000002,1572.9979999999998,SQUARE_OFF,0.4859510310884171
7,2025-06-10,WIPRO,253.7,261.31100000000004,248.62599999999998,SQUARE_OFF,0.39022467481277456
8,2025-06-11,ADANIENT,2631.0,2709.93,2578.38,NO_ENTRY,0.0
8,2025-06-11,AXISBANK,1241.8999999999999,1279.1569999999997,1217.062,NO_ENTRY,0.0
8,2025-06-11,BEL,398.35,410.3005,390.38300000000004,NO_ENTRY,0.0
8,2025-06-11,DRREDDY,1351.1,1391.6329999999998,1324.078,SQUARE_OFF,0.10361927318481912
8,2025-06-11,GRASIM,2710.5,2791.815,2656.29,SQUARE_OFF,0.09223390518354548
8,2025-06-11,HCLTECH,1682.1,1732.563,1648.4579999999999,SQUARE_OFF,2.3304203079484007
8,2025-06-11,HEROMOTOCO,4420.900000000001,4553.527,4332.482000000001,SQUARE_OFF,-0.24655613110453856
8,2025-06-11,HINDALCO,661.95,681.8085000000001,648.711,SQUARE_OFF,-1.0046075987612493
8,2025-06-11,INFY,1601.0,1649.03,1568.98,SQUARE_OFF,1.6864459712679576
8,2025-06-11,ITC,428.20000000000005,441.04600000000005,419.636,NO_ENTRY,0.0
8,2025-06-11,KOTAKBANK,2150.2999999999997,2214.8089999999993,2107.294,SQUARE_OFF,-0.0837092498720982
8,2025-06-11,NESTLEIND,2450.1,2523.603,2401.098,NO_ENTRY,0.0
8,2025-06-11,NTPC,341.6,351.848,334.76800000000003,SQUARE_OFF,-1.009953161592519
8,2025-06-11,ONGC,247.79999999999998,255.234,242.84399999999997,SQUARE_OFF,-0.14124293785310507
8,2025-06-11,TATAMOTORS,737.45,759.5735000000001,722.701,SQUARE_OFF,-0.3864668791104512
8,2025-06-11,TECHM,1623.0,1671.69,1590.54,SQUARE_OFF,0.9242144177449169
8,2025-06-11,ULTRACEMCO,11439.1,11782.273000000001,11210.318,SQUARE_OFF,0.15648084202428195
8,2025-06-11,WIPRO,256.57000000000005,264.2671000000001,251.43860000000004,SQUARE_OFF,0.9471099505008183
9,2025-06-12,BAJAJ-AUTO,8756.1,9018.783,8580.978000000001,NO_ENTRY,0.0
9,2025-06-12,CIPLA,1538.0,1584.1399999999999,1507.24,NO_ENTRY,0.0
9,2025-06-12,HCLTECH,1726.1,1777.8829999999998,1691.578,NO_ENTRY,0.0
9,2025-06-12,HEROMOTOCO,4425.1,4557.853000000001,4336.598,NO_ENTRY,0.0
9,2025-06-12,INFY,1620.1999999999998,1668.8059999999998,1587.7959999999998,SQUARE_OFF,-0.9381557832366263
9,2025-06-12,IOC,144.78,149.1234,141.8844,NO_ENTRY,0.0
9,2025-06-12,ONGC,255.29999999999998,262.95899999999995,250.194,NO_ENTRY,0.0
9,2025-06-12,SBILIFE,1812.3999999999999,1866.772,1776.1519999999998,NO_ENTRY,0.0
9,2025-06-12,TECHM,1638.1,1687.243,1605.338,SQUARE_OFF,0.3357548379219828
9,2025-06-12,WIPRO,260.1,267.903,254.89800000000002,SQUARE_OFF,-0.3998462129950098
10,2025-06-13,APOLLOHOSP,7011.6,7221.948,6871.368,SQUARE_OFF,-0.16544012778824183
10,2025-06-13,DRREDDY,1359.1,1399.873,1331.918,SQUARE_OFF,0.2869546023103592
12,2025-06-17,ADANIENT,2539.0,2615.17,2488.22,STOP_LOSS,-2.000000000000008
12,2025-06-17,APOLLOHOSP,7134.6,7348.638000000001,6991.908,NO_ENTRY,0.0
12,2025-06-17,BAJAJFINSV,2034.0,2095.02,1993.32,NO_ENTRY,0.0
12,2025-06-17,BEL,405.90000000000003,418.077,397.78200000000004,SQUARE_OFF,-1.0470559251047193
12,2025-06-17,ONGC,257.19,264.9057,252.0462,NO_ENTRY,0.0
12,2025-06-17,SHRIRAMFIN,679.9,700.2969999999999,666.302,NO_ENTRY,0.0
12,2025-06-17,TCS,3510.1,3615.4030000000002,3439.8979999999997,SQUARE_OFF,0.05412951197971827
12,2025-06-17,TECHM,1695.1,1745.953,1661.1979999999999,SQUARE_OFF,1.5869270249542853
12,2025-06-17,UNITDSPR,1490.8999999999999,1535.627,1461.0819999999999,NO_ENTRY,0.0
13,2025-06-18,ASIANPAINT,2277.4,2345.7220000000007,2231.852,SQUARE_OFF,0.017563888644949982
13,2025-06-18,INFY,1644.8,1694.1439999999998,1611.904,NO_ENTRY,0.0
13,2025-06-18,TCS,3538.1,3644.2430000000004,3467.3379999999997,NO_ENTRY,0.0
13,2025-06-18,TECHM,1732.8999999999999,1784.8870000000002,1698.2419999999997,NO_ENTRY,0.0
13,2025-06-18,UPL,647.3000000000001,666.719,634.354,SQUARE_OFF,-1.5217055461146334
14,2025-06-19,INDUSINDBK,849.7,875.191,832.706,NO_ENTRY,0.0
14,2025-06-19,MARUTI,12816.1,13200.583,12559.778,SQUARE_OFF,-0.2660715818384716
15,2025-06-20,EICHERMOT,5542.1,5708.363000000001,5431.258,NO_ENTRY,0.0
15,2025-06-20,TATACONSUM,1093.5,1126.3050000000003,1071.6299999999999,SQUARE_OFF,-0.23776863283035293
16,2025-06-23,BEL,417.0,429.51000000000005,408.65999999999997,SQUARE_OFF,1.0551558752997547
16,2025-06-23,BHARTIARTL,1946.6,2004.998,1907.668,SQUARE_OFF,-0.5959108188636552
16,2025-06-23,EICHERMOT,5524.1,5689.823,5413.618,SQUARE_OFF,0.441700910555559
16,2025-06-23,HDFCBANK,1958.0,2016.7400000000002,1918.84,NO_ENTRY,0.0
16,2025-06-23,HDFCLIFE,776.8000000000001,800.1040000000002,761.264,SQUARE_OFF,-0.405509783728127
16,2025-06-23,JSWSTEEL,1005.3000000000001,1035.459,985.1940000000001,NO_ENTRY,0.0
16,2025-06-23,KOTAKBANK,2163.1,2227.9930000000004,2119.8379999999997,SQUARE_OFF,0.6795802320743504
16,2025-06-23,LT,3660.1,3769.9030000000002,3586.8979999999997,NO_ENTRY,0.0
16,2025-06-23,M&M,3184.5,3280.035,3120.81,NO_ENTRY,0.0
16,2025-06-23,NESTLEIND,2399.0,2470.9700000000003,2351.02,NO_ENTRY,0.0
16,2025-06-23,POWERGRID,292.1,300.863,286.25800000000004,SQUARE_OFF,-0.7360492981855645
16,2025-06-23,RELIANCE,1460.6999999999998,1504.5209999999997,1431.4859999999999,SQUARE_OFF,-0.32176353802969937
16,2025-06-23,SBILIFE,1815.3999999999999,1869.8619999999999,1779.0919999999999,SQUARE_OFF,0.19830340420844642
16,2025-06-23,TECHM,1687.1999999999998,1737.8159999999998,1653.456,SQUARE_OFF,-0.4267425320056792
17,2025-06-24,BEL,426.6,439.398,418.06800000000004,NO_ENTRY,0.0
17,2025-06-24,EICHERMOT,5605.6,5773.768,5493.488,SQUARE_OFF,0.43527900670757164
17,2025-06-24,HINDALCO,672.0,692.1600000000001,658.56,SQUARE_OFF,-0.5654761904761837
17,2025-06-24,KOTAKBANK,2214.1,2280.523,2169.8179999999998,SQUARE_OFF,0.2574409466600548
17,2025-06-24,TATACONSUM,1116.5,1149.995,1094.17,SQUARE_OFF,-0.5373936408419167
18,2025-06-25,ADANIENT,2541.7,2617.9509999999996,2490.866,NO_ENTRY,0.0
18,2025-06-25,ADANIPORTS,1404.1,1446.223,1376.0179999999998,NO_ENTRY,0.0
18,2025-06-25,EICHERMOT,5652.6,5822.178,5539.548000000001,NO_ENTRY,0.0
18,2025-06-25,GRASIM,2806.7999999999997,2891.004,2750.6639999999998,SQUARE_OFF,1.1828416702294526
18,2025-06-25,HINDALCO,677.0500000000001,697.3615000000002,663.509,NO_ENTRY,0.0
18,2025-06-25,IOC,144.1,148.423,141.218,NO_ENTRY,0.0
18,2025-06-25,JIOFIN,304.6,313.738,298.50800000000004,SQUARE_OFF,-0.3611293499671775
18,2025-06-25,KOTAKBANK,2223.7,2290.411,2179.2259999999997,NO_ENTRY,0.0
18,2025-06-25,SBILIFE,1855.1,1910.7530000000002,1817.9979999999998,NO_ENTRY,0.0
18,2025-06-25,TATASTEEL,156.63,161.32889999999998,153.4974,SQUARE_OFF,-0.19153418885269932
18,2025-06-25,ULTRACEMCO,11771.1,12124.233,11535.678,NO_ENTRY,0.0
19,2025-06-26,BHARTIARTL,1992.8,2052.584,1952.944,SQUARE_OFF,1.1441188277800056
19,2025-06-26,GRASIM,2875.6,2961.8680000000004,2818.0879999999997,SQUARE_OFF,0.15301154541661188
19,2025-06-26,HDFCBANK,1987.6999999999998,2047.3310000000001,1947.9459999999997,SQUARE_OFF,1.5092820848216648
19,2025-06-26,JSWSTEEL,1040.6,1071.818,1019.7879999999999,NO_ENTRY,0.0
19,2025-06-26,M&M,3238.1,3335.2430000000004,3173.3379999999997,NO_ENTRY,0.0
19,2025-06-26,NESTLEIND,2435.1,2508.1530000000002,2386.3979999999997,SQUARE_OFF,-0.12730483347706087
19,2025-06-26,TATACONSUM,1138.6,1172.7579999999998,1115.828,SQUARE_OFF,0.8870542771825168
19,2025-06-26,TITAN,3679.6,3789.9880000000003,3606.008,SQUARE_OFF,0.4076530057614958
19,2025-06-26,UNITDSPR,1460.8999999999999,1504.7269999999999,1431.6819999999998,NO_ENTRY,0.0
19,2025-06-26,UPL,650.8000000000001,670.3240000000001,637.7840000000001,NO_ENTRY,0.0
19,2025-06-26,WIPRO,271.1,279.23300000000006,265.678,SQUARE_OFF,-1.1434894872740768
20,2025-06-27,ADANIENT,2606.0,2684.18,2553.88,SQUARE_OFF,1.48887183422871
20,2025-06-27,ADANIPORTS,1435.0,1478.0500000000002,1406.3,SQUARE_OFF,0.34843205574912894
20,2025-06-27,APOLLOHOSP,7196.6,7412.498,7052.668000000001,SQUARE_OFF,1.5757441013812026
20,2025-06-27,BAJAJFINSV,2065.1,2127.053,2023.7979999999998,NO_ENTRY,0.0
20,2025-06-27,BAJFINANCE,959.6,988.388,940.408,NO_ENTRY,0.0
20,2025-06-27,BHARTIARTL,2026.5,2087.295,1985.97,SQUARE_OFF,-0.32075006168270415
20,2025-06-27,GRASIM,2896.1,2982.983,2838.178,NO_ENTRY,0.0
20,2025-06-27,HDFCBANK,2013.1,2073.493,1972.838,SQUARE_OFF,-0.07947940986537724
20,2025-06-27,HDFCLIFE,804.0500000000001,828.1715000000002,787.969,SQUARE_OFF,0.11193333747900966
20,2025-06-27,HINDALCO,700.15,721.1545000000001,686.1469999999999,NO_ENTRY,0.0
20,2025-06-27,ICICIBANK,1445.8,1489.174,1416.884,SQUARE_OFF,0.8369069027528107
20,2025-06-27,IOC,147.5,151.92499999999998,144.55,SQUARE_OFF,-0.3457627118644006
20,2025-06-27,JIOFIN,316.95000000000005,326.4585000000001,310.61100000000005,TARGET,3.000000000000008
20,2025-06-27,JSWSTEEL,1043.1,1074.3929999999998,1022.2379999999999,SQUARE_OFF,-1.4524014955421212
20,2025-06-27,NESTLEIND,2449.1,2522.573,2400.118,SQUARE_OFF,0.3838144624555997
20,2025-06-27,NTPC,341.40000000000003,351.64200000000005,334.572,NO_ENTRY,0.0
20,2025-06-27,RELIANCE,1509.1,1554.373,1478.918,SQUARE_OFF,0.32469683917567366
20,2025-06-27,SBILIFE,1861.1,1916.933,1823.878,STOP_LOSS,-1.9999999999999991
20,2025-06-27,SHRIRAMFIN,707.0,728.21,692.86,NO_ENTRY,0.0
20,2025-06-27,TATACONSUM,1147.3,1181.7189999999998,1124.354,NO_ENTRY,0.0
20,2025-06-27,TATASTEEL,163.29999999999998,168.19899999999996,160.034,SQUARE_OFF,-1.2308634415186719
20,2025-06-27,TITAN,3709.2,3820.476,3635.0159999999996,NO_ENTRY,0.0
20,2025-06-27,ULTRACEMCO,12021.1,12381.733,11780.678,SQUARE_OFF,1.820964803553748
21,2025-06-30,ADANIENT,2654.0,2733.62,2600.92,NO_ENTRY,0.0
21,2025-06-30,ADANIPORTS,1447.8999999999999,1491.337,1418.9419999999998,SQUARE_OFF,-0.2624490641618865
21,2025-06-30,APOLLOHOSP,7336.6,7556.698,7189.868,NO_ENTRY,0.0
21,2025-06-30,ASIANPAINT,2370.0,2441.1000000000004,2322.6,NO_ENTRY,0.0
21,2025-06-30,BAJAJ-AUTO,8477.6,8731.928,8308.048,SQUARE_OFF,-1.2692271397565391
21,2025-06-30,BEL,417.3,429.819,408.954,SQUARE_OFF,1.3179966450994487
21,2025-06-30,BHARTIARTL,2024.0,2084.7200000000003,1983.52,NO_ENTRY,0.0
21,2025-06-30,COALINDIA,397.5,409.42499999999995,389.55,NO_ENTRY,0.0
21,2025-06-30,HCLTECH,1732.8,1784.7839999999999,1698.144,SQUARE_OFF,-0.04616805170821529
21,2025-06-30,HDFCLIFE,810.5500000000001,834.8665000000001,794.339,SQUARE_OFF,0.26525198938991756
21,2025-06-30,HINDALCO,700.1,721.1030000000001,686.098,NO_ENTRY,0.0
21,2025-06-30,ICICIBANK,1462.0,1505.8600000000001,1432.76,NO_ENTRY,0.0
21,2025-06-30,INDUSINDBK,868.75,894.8125,851.375,SQUARE_OFF,0.4892086330935252
21,2025-06-30,IOC,149.6,154.08799999999997,146.608,NO_ENTRY,0.0
21,2025-06-30,JIOFIN,330.1,340.00300000000004,323.498,SQUARE_OFF,-0.8179339594062542
21,2025-06-30,NESTLEIND,2475.7,2549.971,2426.1859999999997,NO_ENTRY,0.0
21,2025-06-30,POWERGRID,301.1,310.13300000000004,295.07800000000003,NO_ENTRY,0.0
21,2025-06-30,RELIANCE,1522.1,1567.763,1491.658,SQUARE_OFF,-1.4585112673280216
21,2025-06-30,SBIN,813.6,838.008,797.328,SQUARE_OFF,0.7681907571288102
21,2025-06-30,SUNPHARMA,1698.1999999999998,1749.1459999999997,1664.2359999999999,SQUARE_OFF,-1.3661523966552716
21,2025-06-30,TATAMOTORS,690.1,710.8030000000001,676.298,SQUARE_OFF,-0.2608317635125443
21,2025-06-30,TATASTEEL,162.29999999999998,167.16899999999998,159.05399999999997,NO_ENTRY,0.0
21,2025-06-30,ULTRACEMCO,12240.1,12607.303,11995.298,SQUARE_OFF,-1.2671465102409325
22,2025-07-01,HDFCLIFE,816.25,840.7375000000001,799.925,SQUARE_OFF,-0.741194486983149
22,2025-07-01,SBIN,821.0,845.6299999999999,804.58,SQUARE_OFF,-0.09744214372715646
22,2025-07-01,UPL,666.0,685.98,652.68,SQUARE_OFF,0.6831831831831763
23,2025-07-02,APOLLOHOSP,7518.1,7743.643,7367.738,SQUARE_OFF,-0.8127053377848175
23,2025-07-02,ASIANPAINT,2363.9,2434.8170000000005,2316.622,SQUARE_OFF,2.639705571301666
23,2025-07-02,BEL,432.85,445.8355,424.19300000000004,NO_ENTRY,0.0
23,2025-07-02,RELIANCE,1530.1,1576.0030000000002,1499.4979999999998,NO_ENTRY,0.0
23,2025-07-02,UPL,672.5500000000001,692.7265000000001,659.099,SQUARE_OFF,0.06690952345549502
24,2025-07-03,ASIANPAINT,2464.5,2538.435,2415.21,NO_ENTRY,0.0
24,2025-07-03,JSWSTEEL,1067.8999999999999,1099.937,1046.542,NO_ENTRY,0.0
24,2025-07-03,MARUTI,12738.1,13120.243000000002,12483.338,SQUARE_OFF,0.09342052582409964
24,2025-07-03,TATASTEEL,168.29999999999998,173.349,164.93399999999997,SQUARE_OFF,-1.6339869281045587
24,2025-07-03,ULTRACEMCO,12500.1,12875.103000000001,12250.098,SQUARE_OFF,-0.8407932736538136
25,2025-07-04,APOLLOHOSP,7593.1,7820.893,7441.238,NO_ENTRY,0.0
25,2025-07-04,ASIANPAINT,2443.1,2516.393,2394.238,NO_ENTRY,0.0
25,2025-07-04,MARUTI,12748.1,13130.543,12493.138,NO_ENTRY,0.0
25,2025-07-04,UPL,696.2,717.086,682.2760000000001,STOP_LOSS,-1.9999999999999967
26,2025-07-07,HINDUNILVR,2375.9,2447.177,2328.382,SQUARE_OFF,1.3805294835641115
26,2025-07-07,IOC,154.79999999999998,159.444,151.70399999999998,SQUARE_OFF,-0.6201550387596767
27,2025-07-08,HINDUNILVR,2418.6,2491.1579999999994,2370.228,NO_ENTRY,0.0
27,2025-07-08,IOC,154.9,159.54700000000003,151.802,SQUARE_OFF,-0.7553260167850329
27,2025-07-08,NTPC,340.6,350.81800000000004,333.788,SQUARE_OFF,0.6899588960657562
27,2025-07-08,RELIANCE,1541.3,1587.539,1510.474,SQUARE_OFF,-0.21410497631868908
28,2025-07-09,ASIANPAINT,2525.0,2600.75,2474.5,SQUARE_OFF,-1.0970297029702898
28,2025-07-09,HDFCLIFE,798.0500000000001,821.9915000000001,782.089,NO_ENTRY,0.0
28,2025-07-09,KOTAKBANK,2224.0,2290.7200000000003,2179.52,SQUARE_OFF,0.08093525179856934
28,2025-07-09,NTPC,344.90000000000003,355.24700000000007,338.002,SQUARE_OFF,-0.2609452015076933
29,2025-07-10,ASIANPAINT,2512.1,2587.463,2461.8579999999997,NO_ENTRY,0.0
29,2025-07-10,BAJFINANCE,949.8000000000001,978.2940000000001,930.8040000000001,SQUARE_OFF,-0.31059170351653453
29,2025-07-10,HINDUNILVR,2434.1,2507.1230000000005,2385.4179999999997,NO_ENTRY,0.0
29,2025-07-10,ITC,420.40000000000003,433.01200000000006,411.992,NO_ENTRY,0.0
29,2025-07-10,NTPC,345.1,355.453,338.19800000000004,NO_ENTRY,0.0
29,2025-07-10,POWERGRID,302.8,311.884,296.744,NO_ENTRY,0.0
30,2025-07-11,BAJFINANCE,947.25,975.6675,928.305,NO_ENTRY,0.0
31,2025-07-14,HINDUNILVR,2532.6,2608.578,2481.948,NO_ENTRY,0.0
31,2025-07-14,SBILIFE,1847.3,1902.719,1810.3539999999998,SQUARE_OFF,0.14615925945975453
32,2025-07-15,SBILIFE,1850.1,1905.6029999999998,1813.098,SQUARE_OFF,-1.4323550078374143
33,2025-07-16,HEROMOTOCO,4470.1,4604.203,4380.698,NO_ENTRY,0.0
33,2025-07-16,INDUSINDBK,885.8000000000001,912.374,868.0840000000001,SQUARE_OFF,-0.8523368706254311
33,2025-07-16,ITC,423.0,435.68999999999994,414.54,SQUARE_OFF,0.33096926713947455
33,2025-07-16,SBIN,819.9,844.4970000000001,803.502,SQUARE_OFF,1.2928405903158948
33,2025-07-16,SUNPHARMA,1731.3999999999999,1783.3419999999996,1696.772,NO_ENTRY,0.0
34,2025-07-17,ADANIPORTS,1460.1,1503.9029999999998,1430.898,SQUARE_OFF,-0.6643380590370398
34,2025-07-17,ITC,425.90000000000003,438.6770000000001,417.382,NO_ENTRY,0.0
34,2025-07-17,M&M,3238.1,3335.2430000000004,3173.3379999999997,NO_ENTRY,0.0
34,2025-07-17,NESTLEIND,2468.0,2542.04,2418.64,SQUARE_OFF,-0.7333873581847613
34,2025-07-17,SBIN,840.6,865.818,823.788,SQUARE_OFF,-1.4097073518915089
35,2025-07-18,M&M,3252.1,3349.6629999999996,3187.058,NO_ENTRY,0.0
35,2025-07-18,UPL,698.0,718.94,684.04,NO_ENTRY,0.0
36,2025-07-21,COALINDIA,389.5,401.18500000000006,381.71,NO_ENTRY,0.0
36,2025-07-21,ONGC,246.4,253.792,241.472,NO_ENTRY,0.0
36,2025-07-21,TATASTEEL,165.7,170.671,162.386,NO_ENTRY,0.0
36,2025-07-21,WIPRO,267.25,275.26750000000004,261.905,NO_ENTRY,0.0
37,2025-07-22,BAJAJ-AUTO,8470.1,8724.203000000001,8300.698,NO_ENTRY,0.0
37,2025-07-22,BAJAJFINSV,2049.1,2110.573,2008.118,NO_ENTRY,0.0
37,2025-07-22,BAJFINANCE,962.1,990.963,942.8580000000001,NO_ENTRY,0.0
37,2025-07-22,HINDALCO,687.6,708.2280000000001,673.848,SQUARE_OFF,0.4290285049447254
37,2025-07-22,ICICIBANK,1477.1,1521.4129999999998,1447.558,SQUARE_OFF,-0.37235122875905496
37,2025-07-22,TATAMOTORS,688.95,709.6185,675.171,NO_ENTRY,0.0
37,2025-07-22,TATASTEEL,164.51,169.44529999999997,161.2198,NO_ENTRY,0.0
37,2025-07-22,ULTRACEMCO,12699.1,13080.073,12445.118,NO_ENTRY,0.0
37,2025-07-22,UPL,721.1,742.7330000000001,706.678,SQUARE_OFF,0.4368326168353872
38,2025-07-23,BAJFINANCE,965.6,994.568,946.288,SQUARE_OFF,0.24855012427505976
38,2025-07-23,HINDALCO,693.8000000000001,714.614,679.9240000000001,SQUARE_OFF,0.028826751225127095
38,2025-07-23,ICICIBANK,1484.1,1528.623,1454.418,SQUARE_OFF,0.16845226062933766
38,2025-07-23,TITAN,3482.0,3586.46,3412.36,NO_ENTRY,0.0
38,2025-07-23,UPL,729.9,751.7969999999999,715.302,NO_ENTRY,0.0
39,2025-07-24,BAJAJFINSV,2060.7,2122.5209999999997,2019.4859999999999,NO_ENTRY,0.0
39,2025-07-24,BAJFINANCE,970.1,999.2030000000001,950.698,NO_ENTRY,0.0
39,2025-07-24,BHARTIARTL,1957.6,2016.328,1918.4479999999999,SQUARE_OFF,-1.042092357989368
39,2025-07-24,HDFCBANK,2037.8,2098.934,1997.0439999999999,NO_ENTRY,0.0
39,2025-07-24,HINDALCO,700.0,721.0,686.0,SQUARE_OFF,-0.22857142857143184
39,2025-07-24,ICICIBANK,1488.8,1533.464,1459.024,NO_ENTRY,0.0
39,2025-07-24,MARUTI,12652.1,13031.663,12399.058,SQUARE_OFF,-0.6884232657029297
39,2025-07-24,TATAMOTORS,704.1,725.223,690.018,SQUARE_OFF,-0.3976707853998109
40,2025-07-25,DRREDDY,1287.6999999999998,1326.3310000000001,1261.9459999999997,STOP_LOSS,-2.0000000000000107
40,2025-07-25,HINDALCO,698.5,719.455,684.53,SQUARE_OFF,-0.6299212598425165
40,2025-07-25,TATAMOTORS,702.5500000000001,723.6265000000001,688.499,NO_ENTRY,0.0
